VisitID,TreeID,score,note,date
95995,3664,>6,"NA
",20/05/2011
95996,3665,<2,"NA
",25/04/2013
95997,3665,<3,"NA
",03/05/2013
95998,3665,>3,"NA
",07/05/2013
95999,3665,>4,"NA
",11/05/2013
96000,3665,<6,"NA
",04/06/2013
96001,3665,<1,"NA
",08/04/2011
96002,3665,>2,"NA
",10/04/2011
96003,3665,<3,"NA
",16/04/2011
96004,3665,>3,"NA
",18/04/2011
96005,3665,>4,"NA
",22/04/2011
96006,3665,<5,"NA
",24/04/2011
96007,3665,>5,"NA
",26/04/2011
96008,3665,<6,"NA
",04/05/2011
96009,3665,>6,"NA
",08/05/2011
96010,2455,0,"NA
",27/04/2013
96011,2455,<3,"NA
",09/05/2013
96012,2455,>4,"NA
",27/05/2013
96013,2455,0,"NA
",14/04/2011
96014,2455,<4,"NA
",22/04/2011
96015,2455,>4,"NA
",28/04/2011
96016,2455,<6,"NA
",14/05/2011
96017,2455,>6,"NA
",20/05/2011
96018,2456,0,"NA
",27/04/2013
96019,2456,>1,"NA
",03/05/2013
96020,2456,<2,"NA
",05/05/2013
96021,2456,<3,"NA
",07/05/2013
96022,2456,>3,"NA
",09/05/2013
96023,2456,>4,"NA
",15/05/2013
96024,2456,<6,"NA
",06/06/2013
96025,2456,<1,"NA
",10/04/2011
96026,2456,<4,"NA
",22/04/2011
96027,2456,>4,"NA
",24/04/2011
96028,2456,<6,"NA
",04/05/2011
96029,2456,>6,"NA
",14/05/2011
96030,2457,0,"NA
",27/04/2013
96031,2457,>1,"NA
",01/05/2013
96032,2457,<3,"NA
",07/05/2013
96033,2457,<4,"NA
",11/05/2013
96034,2457,>4,"NA
",19/05/2013
96035,2457,>6,"NA
",14/06/2013
96036,2457,0,"NA
",14/04/2011
96037,2457,<4,"NA
",24/04/2011
96038,2457,>4,"NA
",04/05/2011
96039,2457,<6,"NA
",16/05/2011
96040,2457,>6,"NA
",20/05/2011
96041,2458,0,"NA
",27/04/2013
96042,2458,>2,"NA
",29/04/2013
96043,2458,<3,"NA
",03/05/2013
96044,2458,>3,"NA
",05/05/2013
96045,2458,<4,"NA
",07/05/2013
96046,2458,>4,"NA
",09/05/2013
96047,2458,>6,"NA
",06/06/2013
96048,2458,<2,"NA
",08/04/2011
96049,2458,>2,"NA
",10/04/2011
96050,2458,<3,"NA
",14/04/2011
96051,2458,>3,"NA
",16/04/2011
96052,2458,<4,"NA
",18/04/2011
96053,2458,>4,"NA
",22/04/2011
96054,2458,<5,"NA
",24/04/2011
96055,2458,>5,"NA
",26/04/2011
96056,2458,<6,"NA
",04/05/2011
96057,2458,>6,"NA
",14/05/2011
96058,2459,0,"NA
",27/04/2013
96059,2459,<3,"NA
",05/05/2013
96060,2459,>3,"NA
",09/05/2013
96061,2459,<4,"NA
",13/05/2013
96062,2459,>4,"NA
",19/05/2013
96063,2459,<6,"NA
",06/06/2013
96064,2459,>6,"NA
",14/06/2013
96065,2459,<1,"NA
",08/04/2011
96066,2459,<2,"NA
",12/04/2011
96067,2459,<3,"NA
",16/04/2011
96068,2459,<4,"NA
",20/04/2011
96069,2459,>4,"NA
",22/04/2011
96070,2459,<6,"NA
",10/05/2011
96071,2459,>6,"NA
",16/05/2011
96072,2460,0,"NA
",27/04/2013
96073,2460,<3,"NA
",07/05/2013
96074,2460,>3,"NA
",09/05/2013
96075,2460,<4,"NA
",15/05/2013
96076,2460,>4,"NA
",27/05/2013
96077,2460,<1,"NA
",10/04/2011
96078,2460,<3,"NA
",18/04/2011
96079,2460,<4,"NA
",24/04/2011
96080,2460,>4,"NA
",30/04/2011
96081,2460,<6,"NA
",14/05/2011
96082,2460,>6,"NA
",20/05/2011
96083,2461,0,"NA
",27/04/2013
96084,2461,<3,"NA
",07/05/2013
96085,2461,<4,"NA
",15/05/2013
96086,2461,>4,"NA
",17/05/2013
96087,2461,<1,"NA
",10/04/2011
96088,2461,<3,"NA
",18/04/2011
96089,2461,<4,"NA
",24/04/2011
96090,2461,>4,"NA
",26/04/2011
96091,2461,<6,"NA
",08/05/2011
96092,2461,>6,"NA
",14/05/2011
96093,3666,0,"NA
",27/04/2013
96094,3666,>3,"NA
",09/05/2013
96095,3666,>4,"NA
",17/05/2013
96096,3666,<3,"NA
",20/04/2011
96097,3666,<4,"NA
",22/04/2011
96098,3666,>4,"NA
",26/04/2011
96099,3666,<6,"NA
",14/05/2011
96100,3666,>6,"NA
",20/05/2011
96101,3667,0,"NA
",27/04/2013
96102,3667,>2,"NA
",01/05/2013
96103,3667,>3,"NA
",13/05/2013
96104,3667,>4,"NA
",27/05/2013
96105,3667,>4,"NA
",22/04/2011
96106,3667,>6,"NA
",14/05/2011
96107,3668,0,"NA
",27/04/2013
96108,3668,>1,"NA
",23/04/2013
96109,3668,>2,"NA
",01/05/2013
96110,3668,>3,"NA
",05/05/2013
96111,3668,<4,"NA
",07/05/2013
96112,3668,>4,"NA
",09/05/2013
96113,3668,>6,"NA
",06/06/2013
96114,3668,<1,"NA
",02/04/2011
96115,3668,>1,"NA
",06/04/2011
96116,3668,<2,"NA
",08/04/2011
96117,3668,<3,"NA
",10/04/2011
96118,3668,<4,"NA
",14/04/2011
96119,3668,>4,"NA
",18/04/2011
96120,3668,<6,"NA
",12/05/2011
96121,3668,>6,"NA
",16/05/2011
96122,3669,0,"NA
",27/04/2013
96123,3669,<2,"NA
",29/04/2013
96124,3669,<3,"NA
",01/05/2013
96125,3669,>3,"NA
",05/05/2013
96126,3669,<4,"NA
",07/05/2013
96127,3669,>4,"NA
",09/05/2013
96128,3669,<6,"NA
",06/06/2013
96129,3669,>6,"NA
",14/06/2013
96130,3669,<2,"NA
",02/04/2011
96131,3669,>2,"NA
",06/04/2011
96132,3669,<3,"NA
",08/04/2011
96133,3669,>3,"NA
",10/04/2011
96134,3669,<4,"NA
",12/04/2011
96135,3669,<5,"NA
",18/04/2011
96136,3669,>5,"NA
",26/04/2011
96137,3669,<6,"NA
",04/05/2011
96138,3669,>6,"NA
",14/05/2011
96139,3670,0,"NA
",27/04/2013
96140,3670,>1,"NA
",29/04/2013
96141,3670,<2,"NA
",23/04/2013
96142,3670,>3,"NA
",05/05/2013
96143,3670,<4,"NA
",07/05/2013
96144,3670,>4,"NA
",09/05/2013
96145,3670,>5,"NA
",19/05/2013
96146,3670,<6,"NA
",06/06/2013
96147,3670,>6,"NA
",12/06/2013
96148,3670,<2,"NA
",04/04/2011
96149,3670,<3,"NA
",10/04/2011
96150,3670,>3,"NA
",14/04/2011
96151,3670,>4,"NA
",18/04/2011
96152,3670,<5,"NA
",24/04/2011
96153,3670,>5,"NA
",26/04/2011
96154,3670,<6,"NA
",12/05/2011
96155,3670,>6,"NA
",16/05/2011
96156,3671,0,"NA
",27/04/2013
96157,3671,>1,"NA
",01/05/2013
96158,3671,<2,"NA
",07/05/2013
96159,3671,<3,"NA
",09/05/2013
96160,3671,>3,"NA
",13/05/2013
96161,3671,<4,"NA
",15/05/2013
96162,3671,>4,"NA
",19/05/2013
96163,3671,>5,"NA
",23/05/2013
96164,3671,<6,"NA
",06/06/2013
96165,3671,>6,"NA
",12/06/2013
96166,3671,>1,"NA
",10/04/2011
96167,3671,<2,"NA
",12/04/2011
96168,3671,<3,"NA
",20/04/2011
96169,3671,<4,"NA
",22/04/2011
96170,3671,>4,"NA
",24/04/2011
96171,3671,<6,"NA
",10/05/2011
96172,3671,>6,"NA
",16/05/2011
96173,3672,0,"NA
",27/04/2013
96174,3672,<2,"NA
",03/05/2013
96175,3672,<3,"NA
",05/05/2013
96176,3672,>3,"NA
",09/05/2013
96177,3672,>4,"NA
",13/05/2013
96178,3672,>6,"NA
",08/06/2013
96179,3672,<1,"NA
",02/04/2011
96180,3672,<2,"NA
",08/04/2011
96181,3672,<3,"NA
",10/04/2011
96182,3672,>3,"NA
",14/04/2011
96183,3672,<4,"NA
",18/04/2011
96184,3672,>4,"NA
",20/04/2011
96185,3672,<6,"NA
",10/05/2011
96186,3672,>6,"NA
",14/05/2011
96187,2462,0,"NA
",27/04/2013
96188,2462,<2,"NA
",29/04/2013
96189,2462,>2,"NA
",01/05/2013
96190,2462,<3,"NA
",03/05/2013
96191,2462,>3,"NA
",05/05/2013
96192,2462,<4,"NA
",07/05/2013
96193,2462,>4,"NA
",09/05/2013
96194,2462,>5,"NA
",17/05/2013
96195,2462,<6,"NA
",08/06/2013
96196,2462,>6,"NA
",14/06/2013
96197,2462,<1,"NA
",04/04/2011
96198,2462,<3,"NA
",12/04/2011
96199,2462,<4,"NA
",14/04/2011
96200,2462,>4,"NA
",20/04/2011
96201,2462,<6,"NA
",04/05/2011
96202,2462,>6,"NA
",14/05/2011
96203,3673,0,"NA
",27/04/2013
96204,3673,>2,"NA
",01/05/2013
96205,3673,<3,"NA
",05/05/2013
96206,3673,<4,"NA
",07/05/2013
96207,3673,>4,"NA
",11/05/2013
96208,3673,<6,"NA
",08/06/2013
96209,3673,>6,"NA
",14/06/2013
96210,3673,<1,"NA
",06/04/2011
96211,3673,<3,"NA
",12/04/2011
96212,3673,>3,"NA
",16/04/2011
96213,3673,<4,"NA
",20/04/2011
96214,3673,>4,"NA
",24/04/2011
96215,3673,<6,"NA
",04/05/2011
96216,3673,>6,"NA
",14/05/2011
96217,2463,0,"NA
",27/04/2013
96218,2463,>1,"NA
",01/05/2013
96219,2463,<3,"NA
",05/05/2013
96220,2463,>3,"NA
",09/05/2013
96221,2463,>4,"NA
",11/05/2013
96222,2463,>5,"NA
",15/05/2013
96223,2463,<6,"NA
",06/06/2013
96224,2463,>6,"NA
",10/06/2013
96225,2463,>2,"NA
",10/04/2011
96226,2463,<3,"NA
",14/04/2011
96227,2463,<4,"NA
",18/04/2011
96228,2463,<5,"NA
",22/04/2011
96229,2463,>5,"NA
",28/04/2011
96230,2463,<6,"NA
",10/05/2011
96231,2463,>6,"NA
",16/05/2011
96232,2464,0,"NA
",27/04/2013
96233,2464,>1,"NA
",01/05/2013
96234,2464,<2,"NA
",05/05/2013
96235,2464,<3,"NA
",07/05/2013
96236,2464,>3,"NA
",09/05/2013
96237,2464,<4,"NA
",15/05/2013
96238,2464,>4,"NA
",21/05/2013
96239,2464,<6,"NA
",06/06/2013
96240,2464,>6,"NA
",14/06/2013
96241,2464,>1,"NA
",10/04/2011
96242,2464,<2,"NA
",12/04/2011
96243,2464,<3,"NA
",18/04/2011
96244,2464,<4,"NA
",22/04/2011
96245,2464,>4,"NA
",28/04/2011
96246,2464,<6,"NA
",04/05/2011
96247,2464,>6,"NA
",14/05/2011
96248,2465,0,"NA
",27/04/2013
96249,2465,>1,"NA
",29/04/2013
96250,2465,<2,"NA
",01/05/2013
96251,2465,<3,"NA
",09/05/2013
96252,2465,<4,"NA
",11/05/2013
96253,2465,>4,"NA
",17/05/2013
96254,2465,<6,"NA
",06/06/2013
96255,2465,>6,"NA
",14/06/2013
96256,2465,<1,"NA
",08/04/2011
96257,2465,<2,"NA
",12/04/2011
96258,2465,<3,"NA
",18/04/2011
96259,2465,>4,"NA
",22/04/2011
96260,2465,<6,"NA
",10/05/2011
96261,2465,>6,"NA
",16/05/2011
96262,3674,<1,"NA
",08/04/2011
96263,3674,<2,"NA
",14/04/2011
96264,3674,<3,"NA
",20/04/2011
96265,3674,>4,"NA
",24/04/2011
96266,3674,<5,"NA
",26/04/2011
96267,3674,>5,"NA
",28/04/2011
96268,3674,<6,"NA
",10/05/2011
96269,3674,>6,"NA
",18/05/2011
96270,2466,0,"NA
",26/04/2013
96271,2466,>1,"NA
",28/04/2013
96272,2466,<2,"NA
",30/04/2013
96273,2466,>3,"NA
",06/05/2013
96274,2466,<4,"NA
",08/05/2013
96275,2466,>4,"NA
",10/05/2013
96276,2466,>5,"NA
",16/05/2013
96277,2466,<6,"NA
",07/06/2013
96278,2466,>6,"NA
",13/06/2013
96279,2466,<3,"NA
",11/04/2011
96280,2466,>3,"NA
",15/04/2011
96281,2466,<4,"NA
",21/04/2011
96282,2466,>4,"NA
",23/04/2011
96283,2466,<5,"NA
",25/04/2011
96284,2466,>5,"NA
",29/04/2011
96285,2466,<6,"NA
",05/05/2011
96286,2466,>6,"NA
",11/05/2011
96287,2467,0,"NA
",26/04/2013
96288,2467,>1,"NA
",28/04/2013
96289,2467,<2,"NA
",30/04/2013
96290,2467,>2,"NA
",02/05/2013
96291,2467,<3,"NA
",06/05/2013
96292,2467,>3,"NA
",08/05/2013
96293,2467,>4,"NA
",10/05/2013
96294,2467,>5,"NA
",18/05/2013
96295,2467,<6,"NA
",07/06/2013
96296,2467,>6,"NA
",13/06/2013
96297,2467,<3,"NA
",11/04/2011
96298,2467,>3,"NA
",13/04/2011
96299,2467,<4,"NA
",15/04/2011
96300,2467,<5,"NA
",21/04/2011
96301,2467,>5,"NA
",23/04/2011
96302,2467,<6,"NA
",05/05/2011
96303,2467,>6,"NA
",07/05/2011
96304,2468,0,"NA
",26/04/2013
96305,2468,>1,"NA
",28/04/2013
96306,2468,<2,"NA
",30/04/2013
96307,2468,>2,"NA
",02/05/2013
96308,2468,<3,"NA
",06/05/2013
96309,2468,<4,"NA
",08/05/2013
96310,2468,>4,"NA
",12/05/2013
96311,2468,>5,"NA
",18/05/2013
96312,2468,<6,"NA
",07/06/2013
96313,2468,>6,"NA
",13/06/2013
96314,2468,<3,"NA
",11/04/2011
96315,2468,>3,"NA
",15/04/2011
96316,2468,<4,"NA
",19/04/2011
96317,2468,>4,"NA
",23/04/2011
96318,2468,>5,"NA
",25/04/2011
96319,2468,<6,"NA
",01/05/2011
96320,2468,>6,"NA
",11/05/2011
96321,2469,>1,"NA
",26/04/2013
96322,2469,>2,"NA
",28/04/2013
96323,2469,<3,"NA
",30/04/2013
96324,2469,>3,"NA
",04/05/2013
96325,2469,<4,"NA
",06/05/2013
96326,2469,>4,"NA
",08/05/2013
96327,2469,>5,"NA
",14/05/2013
96328,2469,<6,"NA
",03/06/2013
96329,2469,>6,"NA
",07/06/2013
96330,2469,>3,"NA
",11/04/2011
96331,2469,<4,"NA
",15/04/2011
96332,2469,>4,"NA
",21/04/2011
96333,2469,<5,"NA
",23/04/2011
96334,2469,>5,"NA
",27/04/2011
96335,2469,<6,"NA
",07/05/2011
96336,2469,>6,"NA
",11/05/2011
96337,2470,0,"NA
",26/04/2013
96338,2470,>1,"NA
",24/04/2013
96339,2470,<3,"NA
",06/05/2013
96340,2470,>3,"NA
",08/05/2013
96341,2470,<4,"NA
",10/05/2013
96342,2470,>4,"NA
",18/05/2013
96343,2470,<3,"NA
",11/04/2011
96344,2470,>3,"NA
",15/04/2011
96345,2470,<4,"NA
",17/04/2011
96346,2470,>4,"NA
",23/04/2011
96347,2470,<5,"NA
",25/04/2011
96348,2470,>5,"NA
",29/04/2011
96349,2470,<6,"NA
",01/05/2011
96350,2470,>6,"NA
",11/05/2011
96351,2471,0,"NA
",26/04/2013
96352,2471,<2,"NA
",24/04/2013
96353,2471,<3,"NA
",30/04/2013
96354,2471,>3,"NA
",04/05/2013
96355,2471,>4,"NA
",08/05/2013
96356,2471,<5,"NA
",14/05/2013
96357,2471,>5,"NA
",20/05/2013
96358,2471,<6,"NA
",03/06/2013
96359,2471,>6,"NA
",11/06/2013
96360,2471,>3,"NA
",11/04/2011
96361,2471,<4,"NA
",15/04/2011
96362,2471,>4,"NA
",19/04/2011
96363,2471,>5,"NA
",25/04/2011
96364,2471,<6,"NA
",01/05/2011
96365,2471,>6,"NA
",11/05/2011
96366,2472,0,"NA
",26/04/2013
96367,2472,>1,"NA
",24/04/2013
96368,2472,<2,"NA
",30/04/2013
96369,2472,>3,"NA
",06/05/2013
96370,2472,<4,"NA
",08/05/2013
96371,2472,>4,"NA
",10/05/2013
96372,2472,<5,"NA
",18/05/2013
96373,2472,>5,"NA
",22/05/2013
96374,2472,<6,"NA
",05/06/2013
96375,2472,>6,"NA
",11/06/2013
96376,2472,<3,"NA
",11/04/2011
96377,2472,>3,"NA
",15/04/2011
96378,2472,<4,"NA
",19/04/2011
96379,2472,>4,"NA
",21/04/2011
96380,2472,<6,"NA
",01/05/2011
96381,2472,>6,"NA
",15/05/2011
96382,2473,>1,"NA
",24/04/2013
96383,2473,<2,"NA
",28/04/2013
96384,2473,<3,"NA
",30/04/2013
96385,2473,>3,"NA
",04/05/2013
96386,2473,<4,"NA
",06/05/2013
96387,2473,>4,"NA
",08/05/2013
96388,2473,<5,"NA
",14/05/2013
96389,2473,>5,"NA
",16/05/2013
96390,2473,<6,"NA
",03/06/2013
96391,2473,>6,"NA
",07/06/2013
96392,2473,>3,"NA
",11/04/2011
96393,2473,<4,"NA
",19/04/2011
96394,2473,>4,"NA
",21/04/2011
96395,2473,<6,"NA
",01/05/2011
96396,2473,>6,"NA
",13/05/2011
96397,2474,0,"NA
",26/04/2013
96398,2474,<2,"NA
",30/04/2013
96399,2474,>2,"NA
",02/05/2013
96400,2474,<3,"NA
",04/05/2013
96401,2474,>3,"NA
",06/05/2013
96402,2474,>4,"NA
",08/05/2013
96403,2474,<5,"NA
",14/05/2013
96404,2474,>5,"NA
",16/05/2013
96405,2474,<6,"NA
",05/06/2013
96406,2474,>6,"NA
",07/06/2013
96407,2474,>3,"NA
",11/04/2011
96408,2474,<4,"NA
",17/04/2011
96409,2474,<5,"NA
",21/04/2011
96410,2474,>5,"NA
",25/04/2011
96411,2474,<6,"NA
",05/05/2011
96412,2474,>6,"NA
",07/05/2011
96413,2475,>1,"NA
",24/04/2013
96414,2475,<2,"NA
",28/04/2013
96415,2475,>2,"NA
",30/04/2013
96416,2475,<3,"NA
",02/05/2013
96417,2475,>3,"NA
",04/05/2013
96418,2475,<4,"NA
",06/05/2013
96419,2475,>4,"NA
",08/05/2013
96420,2475,<5,"NA
",14/05/2013
96421,2475,>5,"NA
",16/05/2013
96422,2475,<6,"NA
",07/06/2013
96423,2475,>6,"NA
",13/06/2013
96424,2475,>3,"NA
",11/04/2011
96425,2475,<4,"NA
",15/04/2011
96426,2475,>4,"NA
",21/04/2011
96427,2475,<6,"NA
",05/05/2011
96428,2475,>6,"NA
",07/05/2011
96429,2476,0,"NA
",26/04/2013
96430,2476,>1,"NA
",24/04/2013
96431,2476,<3,"NA
",30/04/2013
96432,2476,>3,"NA
",04/05/2013
96433,2476,<4,"NA
",06/05/2013
96434,2476,>4,"NA
",08/05/2013
96435,2476,<5,"NA
",14/05/2013
96436,2476,>5,"NA
",18/05/2013
96437,2476,<6,"NA
",05/06/2013
96438,2476,>6,"NA
",09/06/2013
96439,2476,>3,"NA
",11/04/2011
96440,2476,<4,"NA
",17/04/2011
96441,2476,>4,"NA
",19/04/2011
96442,2476,<6,"NA
",03/05/2011
96443,2476,>6,"NA
",07/05/2011
96444,3675,0,"NA
",26/04/2013
96445,3675,>1,"NA
",24/04/2013
96446,3675,<2,"NA
",28/04/2013
96447,3675,>2,"NA
",02/05/2013
96448,3675,<3,"NA
",04/05/2013
96449,3675,<4,"NA
",06/05/2013
96450,3675,>4,"NA
",08/05/2013
96451,3675,<5,"NA
",16/05/2013
96452,3675,>5,"NA
",20/05/2013
96453,3675,<6,"NA
",03/06/2013
96454,3675,>6,"NA
",07/06/2013
96455,3675,<3,"NA
",11/04/2011
96456,3675,>3,"NA
",15/04/2011
96457,3675,<4,"NA
",19/04/2011
96458,3675,>4,"NA
",21/04/2011
96459,3675,<6,"NA
",01/05/2011
96460,3675,>6,"NA
",07/05/2011
96461,3675,<3,"NA
",15/04/2012
96462,3675,>3,"NA
",22/04/2012
96463,3675,<4,"NA
",30/04/2012
96464,3675,>4,"NA
",14/05/2012
96465,3675,<5,"NA
",06/05/2012
96466,3675,>5,"NA
",14/05/2012
96467,3675,>6,"NA
",09/06/2012
96468,2477,>1,"NA
",24/04/2013
96469,2477,<3,"NA
",30/04/2013
96470,2477,>3,"NA
",02/05/2013
96471,2477,<4,"NA
",04/05/2013
96472,2477,>4,"NA
",08/05/2013
96473,2477,>5,"NA
",22/05/2013
96474,2477,<6,"NA
",03/06/2013
96475,2477,>6,"NA
",07/06/2013
96476,2477,>3,"NA
",11/04/2011
96477,2477,<4,"NA
",13/04/2011
96478,2477,>4,"NA
",17/04/2011
96479,2477,<5,"NA
",21/04/2011
96480,2477,>5,"NA
",23/04/2011
96481,2477,<6,"NA
",03/05/2011
96482,2477,>6,"NA
",07/05/2011
96483,2478,>1,"NA
",24/04/2013
96484,2478,<2,"NA
",30/04/2013
96485,2478,>2,"NA
",02/05/2013
96486,2478,<3,"NA
",04/05/2013
96487,2478,>3,"NA
",06/05/2013
96488,2478,<4,"NA
",08/05/2013
96489,2478,>4,"NA
",10/05/2013
96490,2478,<5,"NA
",14/05/2013
96491,2478,>5,"NA
",20/05/2013
96492,2478,<6,"NA
",03/06/2013
96493,2478,>6,"NA
",07/06/2013
96494,2478,>3,"NA
",11/04/2011
96495,2478,<4,"NA
",13/04/2011
96496,2478,>4,"NA
",17/04/2011
96497,2478,<5,"NA
",21/04/2011
96498,2478,>5,"NA
",23/04/2011
96499,2478,<6,"NA
",03/05/2011
96500,2478,>6,"NA
",09/05/2011
96501,2479,0,"NA
",27/04/2013
96502,2479,<2,"NA
",29/04/2013
96503,2479,<3,"NA
",01/05/2013
96504,2479,>3,"NA
",07/05/2013
96505,2479,<4,"NA
",13/05/2013
96506,2479,>6,"NA
",14/06/2013
96507,2479,<2,"NA
",10/04/2011
96508,2479,>3,"NA
",14/04/2011
96509,2479,<4,"NA
",18/04/2011
96510,2479,>4,"NA
",26/04/2011
96511,2479,<6,"NA
",04/05/2011
96512,2479,>6,"NA
",08/05/2011
96513,2480,0,"NA
",27/04/2013
96514,2480,>1,"NA
",07/05/2013
96515,2480,<2,"NA
",13/05/2013
96516,2480,>3,"NA
",23/05/2013
96517,2480,<4,"NA
",29/05/2013
96518,2480,>6,"NA
",14/06/2013
96519,2480,<1,"NA
",16/04/2011
96520,2480,<2,"NA
",20/04/2011
96521,2480,>3,"NA
",26/04/2011
96522,2480,<4,"NA
",28/04/2011
96523,2480,>4,"NA
",02/05/2011
96524,2480,<6,"NA
",14/05/2011
96525,2480,>6,"NA
",20/05/2011
96526,2481,0,"NA
",27/04/2013
96527,2481,<2,"NA
",29/04/2013
96528,2481,>3,"NA
",09/05/2013
96529,2481,<4,"NA
",13/05/2013
96530,2481,>4,"NA
",17/05/2013
96531,2481,>6,"NA
",12/06/2013
96532,2481,<1,"NA
",10/04/2011
96533,2481,<3,"NA
",18/04/2011
96534,2481,>3,"NA
",22/04/2011
96535,2481,<4,"NA
",26/04/2011
96536,2481,>4,"NA
",02/05/2011
96537,2481,<6,"NA
",06/05/2011
96538,2481,>6,"NA
",10/05/2011
96539,2482,0,"NA
",27/04/2013
96540,2482,>1,"NA
",01/05/2013
96541,2482,<2,"NA
",03/05/2013
96542,2482,<3,"NA
",09/05/2013
96543,2482,<4,"NA
",17/05/2013
96544,2482,>4,"NA
",21/05/2013
96545,2482,<6,"NA
",08/06/2013
96546,2482,>6,"NA
",14/06/2013
96547,2482,>2,"NA
",16/04/2011
96548,2482,<5,"NA
",26/04/2011
96549,2482,>5,"NA
",28/04/2011
96550,2482,<6,"NA
",12/05/2011
96551,2482,>6,"NA
",16/05/2011
96552,2483,0,"NA
",27/04/2013
96553,2483,>1,"NA
",29/04/2013
96554,2483,<2,"NA
",01/05/2013
96555,2483,<3,"NA
",03/05/2013
96556,2483,>3,"NA
",07/05/2013
96557,2483,<4,"NA
",09/05/2013
96558,2483,>4,"NA
",11/05/2013
96559,2483,<6,"NA
",08/06/2013
96560,2483,>6,"NA
",14/06/2013
96561,2483,>2,"NA
",12/04/2011
96562,2483,<3,"NA
",16/04/2011
96563,2483,>3,"NA
",20/04/2011
96564,2483,>4,"NA
",26/04/2011
96565,2483,<6,"NA
",06/05/2011
96566,2483,>6,"NA
",10/05/2011
96567,3676,0,"NA
",27/04/2013
96568,3676,<2,"NA
",01/05/2013
96569,3676,>2,"NA
",03/05/2013
96570,3676,<3,"NA
",07/05/2013
96571,3676,>3,"NA
",09/05/2013
96572,3676,>4,"NA
",11/05/2013
96573,3676,<5,"NA
",13/05/2013
96574,3676,>5,"NA
",21/05/2013
96575,3676,<6,"NA
",04/06/2013
96576,3676,>6,"NA
",10/06/2013
96577,3676,<1,"NA
",10/04/2011
96578,3676,<3,"NA
",12/04/2011
96579,3676,<4,"NA
",24/04/2011
96580,3676,<5,"NA
",26/04/2011
96581,3676,>5,"NA
",30/04/2011
96582,3676,<6,"NA
",10/05/2011
96583,3676,>6,"NA
",14/05/2011
96584,2484,0,"NA
",27/04/2013
96585,2484,<2,"NA
",01/05/2013
96586,2484,>3,"NA
",09/05/2013
96587,2484,<4,"NA
",17/05/2013
96588,2484,>4,"NA
",23/05/2013
96589,2484,<6,"NA
",06/06/2013
96590,2484,>6,"NA
",12/06/2013
96591,2484,>1,"NA
",10/04/2011
96592,2484,<2,"NA
",12/04/2011
96593,2484,<3,"NA
",14/04/2011
96594,2484,>3,"NA
",20/04/2011
96595,2484,>4,"NA
",26/04/2011
96596,2484,<6,"NA
",14/05/2011
96597,2484,>6,"NA
",16/05/2011
96598,2485,0,"NA
",27/04/2013
96599,2485,>1,"NA
",01/05/2013
96600,2485,>2,"NA
",03/05/2013
96601,2485,<3,"NA
",07/05/2013
96602,2485,>3,"NA
",09/05/2013
96603,2485,<4,"NA
",13/05/2013
96604,2485,>4,"NA
",17/05/2013
96605,2485,>5,"NA
",21/05/2013
96606,2485,<6,"NA
",04/06/2013
96607,2485,>6,"NA
",08/06/2013
96608,2485,>1,"NA
",10/04/2011
96609,2485,<2,"NA
",12/04/2011
96610,2485,<3,"NA
",14/04/2011
96611,2485,<5,"NA
",26/04/2011
96612,2485,>5,"NA
",02/05/2011
96613,2485,>6,"NA
",06/05/2011
96614,2486,0,"NA
",27/04/2013
96615,2486,<2,"NA
",03/05/2013
96616,2486,<3,"NA
",01/05/2013
96617,2486,>3,"NA
",07/05/2013
96618,2486,<4,"NA
",09/05/2013
96619,2486,>4,"NA
",13/05/2013
96620,2486,>5,"NA
",21/05/2013
96621,2486,<6,"NA
",04/06/2013
96622,2486,>6,"NA
",06/06/2013
96623,2486,<1,"NA
",10/04/2011
96624,2486,<2,"NA
",12/04/2011
96625,2486,>2,"NA
",14/04/2011
96626,2486,<3,"NA
",16/04/2011
96627,2486,>3,"NA
",20/04/2011
96628,2486,<5,"NA
",26/04/2011
96629,2486,>5,"NA
",02/05/2011
96630,2486,>6,"NA
",06/05/2011
96631,3677,0,"NA
",27/04/2013
96632,3677,<2,"NA
",29/04/2013
96633,3677,<3,"NA
",07/05/2013
96634,3677,>3,"NA
",09/05/2013
96635,3677,<4,"NA
",13/05/2013
96636,3677,>4,"NA
",17/05/2013
96637,3677,>5,"NA
",21/05/2013
96638,3677,<6,"NA
",04/06/2013
96639,3677,>6,"NA
",12/06/2013
96640,3677,<2,"NA
",10/04/2011
96641,3677,<3,"NA
",18/04/2011
96642,3677,>3,"NA
",20/04/2011
96643,3677,>4,"NA
",26/04/2011
96644,3677,<6,"NA
",04/05/2011
96645,3677,>6,"NA
",06/05/2011
96646,3678,0,"NA
",27/04/2013
96647,3678,>1,"NA
",29/04/2013
96648,3678,<2,"NA
",01/05/2013
96649,3678,>2,"NA
",03/05/2013
96650,3678,<4,"NA
",07/05/2013
96651,3678,>4,"NA
",09/05/2013
96652,3678,<6,"NA
",04/06/2013
96653,3678,>6,"NA
",12/06/2013
96654,3678,<2,"NA
",10/04/2011
96655,3678,<3,"NA
",14/04/2011
96656,3678,>3,"NA
",16/04/2011
96657,3678,<4,"NA
",20/04/2011
96658,3678,>4,"NA
",26/04/2011
96659,3678,<6,"NA
",04/05/2011
96660,3678,>6,"NA
",06/05/2011
96661,2487,0,"NA
",26/04/2013
